index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	17.4	67	1:22.508	νῦν δὲ σὲ μὲν παρὰ νηυσὶ κορωνίσι νόσφι τοκήων	{'παρά': [509, '4.00'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33'], 'κορωνίς': [17, '7.39']}
2	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	16.3	59	1:2.392	μιμνάζειν παρὰ νηυσὶ κορωνίσιν , οὔ οἱ ἔπειτα	{'ὁ': [5870, '1.60'], 'παρά': [509, '4.00'], 'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
3	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	15.0	56	1:2.771	ἀλλ' ὃ μὲν ἐν νήεσσι κορωνίσι ποντοπόροισι	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33'], 'κορωνίς': [17, '7.39']}
4	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	15.0	56	1:7.229	ἀλλ' ὃ μὲν ἐν νήεσσι κορωνίσι ποντοπόροισι	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33'], 'κορωνίς': [17, '7.39']}
5	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	15.0	52	2:19.182	ἀλλ' ὁ μὲν ἐν νήεσσι κορωνίσιν Ἴλιον ἴσω	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33'], 'κορωνίς': [17, '7.39']}
6	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	14.7	59	1:18.338	τόφρα δέ μοι παρὰ νηυσὶ κορωνίσι κείσεαι αὔτως ,	{'παρά': [509, '4.00'], 'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
7	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	14.7	51	1:2.297	ἀσχαλάαν παρὰ νηυσὶ κορωνίσιν · ἀλλὰ καὶ ἔμπης	{'παρά': [509, '4.00'], 'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
8	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	14.7	56	1:24.115	Ἕκτορ' ἔχει παρὰ νηυσὶ κορωνίσιν οὐ δ' ἀπέλυσεν ,	{'παρά': [509, '4.00'], 'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
9	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	14.7	53	1:24.136	Ἕκτορ' ἔχεις παρὰ νηυσὶ κορωνίσιν οὐ δ' ἀπέλυσας .	{'παρά': [509, '4.00'], 'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
10	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	14.7	56	1:9.609	ἥ μ' ἕξει παρὰ νηυσὶ κορωνίσιν εἰς ὅ κ' ἀϋτμὴ	{'παρά': [509, '4.00'], 'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
11	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	14.2	66	1:15.367	ὣς οἳ μὲν παρὰ νηυσὶν ἐρητύοντο μένοντες ,	{'ὁ': [5870, '1.60'], 'παρά': [509, '4.00'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33'], 'ὡς': [2007, '2.63']}
12	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	11.6	43	2:12.32	οἱ μὲν κοιμήσαντο παρὰ πρυμνήσια νηός ,	{'ὁ': [5870, '1.60'], 'παρά': [509, '4.00'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33']}
13	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.9	44	2:14.523	ὣς ὁ μὲν ἔνθ' Ὀδυσεὺς κοιμήσατο , τοὶ δὲ παρ' αὐτὸν	{'ὁ': [5870, '1.60'], 'παρά': [509, '4.00'], 'μέν': [1872, '2.69'], 'ὡς': [2007, '2.63']}
14	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.7	44	1:13.301	τὼ μὲν ἄρ' ἐκ Θρῄκης Ἐφύρους μέτα θωρήσσεσθον ,	{'θωρήσσω': [43, '6.47'], 'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69']}
15	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.7	51	1:13.699	οἳ μὲν πρὸ Φθίων μεγαθύμων θωρηχθέντες	{'θωρήσσω': [43, '6.47'], 'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69']}
16	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.7	51	1:1.170	οἴκαδ' ἴμεν σὺν νηυσὶ κορωνίσιν , οὐ δέ σ' ὀΐω	{'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
17	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.7	53	1:11.228	σὺν δυοκαίδεκα νηυσὶ κορωνίσιν , αἵ οἱ ἕποντο .	{'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
18	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.7	53	1:15.597	Πριαμίδῃ , ἵνα νηυσὶ κορωνίσι θεσπιδαὲς πῦρ	{'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
19	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.7	44	1:18.58	νηυσὶν ἐπιπροέηκα κορωνίσιν Ἴλιον εἴσω	{'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
20	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.7	44	1:18.439	νηυσὶν ἐπιπροέηκα κορωνίσιν Ἴλιον εἴσω	{'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
21	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.7	54	2:19.193	οἰχομένῳ σὺν νηυσὶ κορωνίσιν Ἴλιον εἴσω .	{'κορωνίς': [17, '7.39'], 'ναῦς': [997, '3.33']}
22	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.2	57	1:16.1	ὣς οἳ μὲν περὶ νηὸς ἐϋσσέλμοιο μάχοντο ·	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33'], 'ὡς': [2007, '2.63']}
23	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.2	35	2:8.500	ἔνθεν ἑλὼν ὡς οἱ μὲν ἐυσσέλμων ἐπὶ νηῶν	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33'], 'ὡς': [2007, '2.63']}
24	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.0	59	1:8.345	οἳ μὲν δὴ παρὰ νηυσὶν ἐρητύοντο μένοντες ,	{'παρά': [509, '4.00'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33']}
25	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.0	42	2:10.447	οὐ δὲ μὲν Εὐρύλοχος κοίλῃ παρὰ νηὶ λέλειπτο ,	{'παρά': [509, '4.00'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33']}
26	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	10.0	52	1:10.1	ἄλλοι μὲν παρὰ νηυσὶν ἀριστῆες Παναχαιῶν	{'παρά': [509, '4.00'], 'μέν': [1872, '2.69'], 'ναῦς': [997, '3.33']}
27	1:20.1	ὣς οἳ μὲν παρὰ νηυσὶ κορωνίσι θωρήσσοντο	9.9	42	1:7.294	ὡς σύ τ' ἐϋφρήνῃς πάντας παρὰ νηυσὶν Ἀχαιούς ,	{'παρά': [509, '4.00'], 'ὡς': [2007, '2.63'], 'ναῦς': [997, '3.33']}
1	1:20.2	ἀμφὶ σὲ Πηλέος υἱὲ μάχης ἀκόρητον Ἀχαιοί ,	13.7	59	1:13.639	ἢ πολέμου · Τρῶες δὲ μάχης ἀκόρητοι ἔασιν .	{'μάχη': [134, '5.33'], 'ἀκόρητος': [6, '8.44']}
2	1:20.2	ἀμφὶ σὲ Πηλέος υἱὲ μάχης ἀκόρητον Ἀχαιοί ,	13.4	52	1:16.21	ὦ Ἀχιλεῦ Πηλῆος υἱὲ μέγα φέρτατ' Ἀχαιῶν	{'Ἀχαιός': [722, '3.65'], 'υἱός': [614, '3.81'], 'Πηλεύς': [68, '6.01']}
3	1:20.2	ἀμφὶ σὲ Πηλέος υἱὲ μάχης ἀκόρητον Ἀχαιοί ,	13.4	55	1:19.216	ὦ Ἀχιλεῦ Πηλῆος υἱὲ μέγα φέρτατ' Ἀχαιῶν ,	{'Ἀχαιός': [722, '3.65'], 'υἱός': [614, '3.81'], 'Πηλεύς': [68, '6.01']}
4	1:20.2	ἀμφὶ σὲ Πηλέος υἱὲ μάχης ἀκόρητον Ἀχαιοί ,	13.4	52	2:11.478	ὦ Ἀχιλεῦ Πηλῆος υἱέ , μέγα φέρτατ' Ἀχαιῶν ,	{'Ἀχαιός': [722, '3.65'], 'υἱός': [614, '3.81'], 'Πηλεύς': [68, '6.01']}
5	1:20.2	ἀμφὶ σὲ Πηλέος υἱὲ μάχης ἀκόρητον Ἀχαιοί ,	12.5	46	1:16.203	σχέτλιε Πηλέος υἱὲ χόλῳ ἄρα σ' ἔτρεφε μήτηρ ,	{'υἱός': [614, '3.81'], 'Πηλεύς': [68, '6.01'], 'σύ': [1900, '2.73']}
6	1:20.2	ἀμφὶ σὲ Πηλέος υἱὲ μάχης ἀκόρητον Ἀχαιοί ,	12.5	47	1:22.250	οὔ σ' ἔτι Πηλέος υἱὲ φοβήσομαι , ὡς τὸ πάρος περ	{'υἱός': [614, '3.81'], 'Πηλεύς': [68, '6.01'], 'σύ': [1900, '2.73']}
7	1:20.2	ἀμφὶ σὲ Πηλέος υἱὲ μάχης ἀκόρητον Ἀχαιοί ,	10.1	38	1:17.645	Ζεῦ πάτερ ἀλλὰ σὺ ῥῦσαι ὑπ' ἠέρος υἷας Ἀχαιῶν ,	{'Ἀχαιός': [722, '3.65'], 'υἱός': [614, '3.81'], 'σύ': [1900, '2.73']}
8	1:20.2	ἀμφὶ σὲ Πηλέος υἱὲ μάχης ἀκόρητον Ἀχαιοί ,	9.8	43	1:1.489	διογενὴς Πηλῆος υἱὸς πόδας ὠκὺς Ἀχιλλεύς ·	{'υἱός': [614, '3.81'], 'Πηλεύς': [68, '6.01']}
1	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	33.4	98	1:11.56	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο	{'αὖτε': [367, '4.32'], 'ἐπί': [1371, '3.02'], 'πεδίον': [114, '5.49'], 'Τρώς': [642, '3.77'], 'δέ': [12138, '0.92'], 'θρωσμός': [3, '9.13'], 'ἑτέρωθεν': [33, '6.73']}
2	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	21.4	62	1:10.160	οὐκ ἀΐεις ὡς Τρῶες ἐπὶ θρωσμῷ πεδίοιο	{'θρωσμός': [3, '9.13'], 'πεδίον': [114, '5.49'], 'Τρώς': [642, '3.77'], 'ἐπί': [1371, '3.02']}
3	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	15.7	67	1:14.388	Τρῶας δ' αὖθ' ἑτέρωθεν ἐκόσμει φαίδιμος Ἕκτωρ .	{'δέ': [12138, '0.92'], 'Τρώς': [642, '3.77'], 'αὖτε': [367, '4.32'], 'ἑτέρωθεν': [33, '6.73']}
4	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	15.7	67	1:18.243	Τρῶες δ' αὖθ' ἑτέρωθεν ἀπὸ κρατερῆς ὑσμίνης	{'δέ': [12138, '0.92'], 'Τρώς': [642, '3.77'], 'αὖτε': [367, '4.32'], 'ἑτέρωθεν': [33, '6.73']}
5	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	15.7	67	1:8.55	Τρῶες δ' αὖθ' ἑτέρωθεν ἀνὰ πτόλιν ὁπλίζοντο	{'δέ': [12138, '0.92'], 'Τρώς': [642, '3.77'], 'αὖτε': [367, '4.32'], 'ἑτέρωθεν': [33, '6.73']}
6	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	11.9	58	1:15.501	Αἴας δ' αὖθ' ἑτέρωθεν ἐκέκλετο οἷς ἑτάροισιν ·	{'δέ': [12138, '0.92'], 'ἑτέρωθεν': [33, '6.73'], 'αὖτε': [367, '4.32']}
7	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	11.9	54	1:16.755	Ἕκτωρ δ' αὖθ' ἑτέρωθεν ἀφ' ἵππων ἆλτο χαμᾶζε .	{'δέ': [12138, '0.92'], 'ἑτέρωθεν': [33, '6.73'], 'αὖτε': [367, '4.32']}
8	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	11.9	53	1:22.79	μήτηρ δ' αὖθ' ἑτέρωθεν ὀδύρετο δάκρυ χέουσα	{'δέ': [12138, '0.92'], 'ἑτέρωθεν': [33, '6.73'], 'αὖτε': [367, '4.32']}
9	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	11.0	52	1:7.311	Αἴαντ' αὖθ' ἑτέρωθεν ἐϋκνήμιδες Ἀχαιοὶ	{'ἑτέρωθεν': [33, '6.73'], 'αὖτε': [367, '4.32']}
10	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	10.1	33	1:11.836	κεῖσθαι · ὃ δ' ἐν πεδίῳ Τρώων μένει ὀξὺν Ἄρηα .	{'δέ': [12138, '0.92'], 'πεδίον': [114, '5.49'], 'Τρώς': [642, '3.77']}
11	1:20.3	Τρῶες δ' αὖθ' ἑτέρωθεν ἐπὶ θρωσμῷ πεδίοιο ·	9.4	36	1:14.31	θῖν' ἔφ' ἁλὸς πολιῆς · τὰς γὰρ πρώτας πεδίον δὲ	{'δέ': [12138, '0.92'], 'πεδίον': [114, '5.49'], 'ἐπί': [1371, '3.02']}
1	1:20.4	Ζεὺς δὲ Θέμιστα κέλευσε θεοὺς ἀγορὴν δὲ καλέσσαι	15.9	60	1:20.16	τίπτ' αὖτ' ἀργικέραυνε θεοὺς ἀγορὴν δὲ κάλεσσας ;	{'δέ': [12138, '0.92'], 'ἀγορά': [71, '5.96'], 'θεός': [769, '3.59'], 'καλέω': [112, '5.51']}
2	1:20.4	Ζεὺς δὲ Θέμιστα κέλευσε θεοὺς ἀγορὴν δὲ καλέσσαι	14.1	49	1:8.2	Ζεὺς δὲ θεῶν ἀγορὴν ποιήσατο τερπικέραυνος	{'δέ': [12138, '0.92'], 'ἀγορά': [71, '5.96'], 'θεός': [769, '3.59'], 'Ζεύς': [709, '3.67']}
3	1:20.4	Ζεὺς δὲ Θέμιστα κέλευσε θεοὺς ἀγορὴν δὲ καλέσσαι	13.5	35	1:9.33	ἣ θέμις ἐστὶν ἄναξ ἀγορῇ · σὺ δὲ μή τι χολωθῇς .	{'δέ': [12138, '0.92'], 'ἀγορά': [71, '5.96'], 'θέμις': [34, '6.70']}
4	1:20.4	Ζεὺς δὲ Θέμιστα κέλευσε θεοὺς ἀγορὴν δὲ καλέσσαι	13.5	29	2:9.112	τοῖσιν δ' οὔ τ' ἀγοραὶ βουληφόροι οὔ τε θέμιστες ,	{'δέ': [12138, '0.92'], 'ἀγορά': [71, '5.96'], 'θέμις': [34, '6.70']}
5	1:20.4	Ζεὺς δὲ Θέμιστα κέλευσε θεοὺς ἀγορὴν δὲ καλέσσαι	12.6	36	1:11.807	ἷξε θέων Πάτροκλος , ἵνά σφ' ἀγορή τε θέμις τε	{'ἀγορά': [71, '5.96'], 'θέμις': [34, '6.70']}
6	1:20.4	Ζεὺς δὲ Θέμιστα κέλευσε θεοὺς ἀγορὴν δὲ καλέσσαι	12.6	31	1:16.387	οἳ βίῃ εἰν ἀγορῇ σκολιὰς κρίνωσι θέμιστας ,	{'ἀγορά': [71, '5.96'], 'θέμις': [34, '6.70']}
7	1:20.4	Ζεὺς δὲ Θέμιστα κέλευσε θεοὺς ἀγορὴν δὲ καλέσσαι	12.4	48	1:1.54	τῇ δεκάτῃ δ' ἀγορὴν δὲ καλέσσατο λαὸν Ἀχιλλεύς ·	{'δέ': [12138, '0.92'], 'ἀγορά': [71, '5.96'], 'καλέω': [112, '5.51']}
