index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	2:3.1	Ἠέλιος δ' ἀνόρουσε , λιπὼν περικαλλέα λίμνην ,	12.2	78	1:5.20	Ἰδαῖος δ' ἀπόρουσε λιπὼν περικαλλέα δίφρον ,	{'δέ': [12138, '0.92'], 'λείπω': [167, '5.12'], 'περικαλλής': [54, '6.24']}
2	2:3.1	Ἠέλιος δ' ἀνόρουσε , λιπὼν περικαλλέα λίμνην ,	10.4	28	1:18.11	χερσὶν ὕπο Τρώων λείψειν φάος ἠελίοιο .	{'ἥλιος': [131, '5.35'], 'λείπω': [167, '5.12']}
3	2:3.1	Ἠέλιος δ' ἀνόρουσε , λιπὼν περικαλλέα λίμνην ,	10.4	38	2:11.93	τίπτ' αὖτ' , ὦ δύστηνε , λιπὼν φάος ἠελίοιο	{'ἥλιος': [131, '5.35'], 'λείπω': [167, '5.12']}
4	2:3.1	Ἠέλιος δ' ἀνόρουσε , λιπὼν περικαλλέα λίμνην ,	8.7	37	1:13.21	Αἰγάς , ἔνθα δέ οἱ κλυτὰ δώματα βένθεσι λίμνης	{'δέ': [12138, '0.92'], 'λίμνη': [11, '7.83']}
1	2:3.2	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	17.8	58	1:5.504	οὐρανὸν ἐς πολύχαλκον ἐπέπληγον πόδες ἵππων	{'οὐρανός': [92, '5.71'], 'πολύχαλκος': [5, '8.62'], 'εἰς': [864, '3.48']}
2	2:3.2	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	14.3	28	1:5.867	φαίνεθ' ὁμοῦ νεφέεσσιν ἰὼν εἰς οὐρανὸν εὐρύν .	{'οὐρανός': [92, '5.71'], 'φαίνω': [157, '5.17'], 'εἰς': [864, '3.48']}
3	2:3.2	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	13.4	49	1:5.360	ὄφρ' ἐς Ὄλυμπον ἵκωμαι ἵν' ἀθανάτων ἕδος ἐστί .	{'ἀθάνατος': [197, '4.94'], 'εἰς': [864, '3.48'], 'ἵνα': [179, '5.04']}
4	2:3.2	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	13.4	55	1:8.456	ἂψ ἐς Ὄλυμπον ἵκεσθον , ἵν' ἀθανάτων ἕδος ἐστίν .	{'ἀθάνατος': [197, '4.94'], 'εἰς': [864, '3.48'], 'ἵνα': [179, '5.04']}
5	2:3.2	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	10.8	34	2:12.404	φαίνετο γαιάων , ἀλλ' οὐρανὸς ἠδὲ θάλασσα ,	{'οὐρανός': [92, '5.71'], 'φαίνω': [157, '5.17']}
6	2:3.2	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	10.8	34	2:14.302	φαίνετο γαιάων , ἀλλ' οὐρανὸς ἠδὲ θάλασσα ,	{'οὐρανός': [92, '5.71'], 'φαίνω': [157, '5.17']}
7	2:3.2	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	10.7	43	2:11.316	Πήλιον εἰνοσίφυλλον , ἵν' οὐρανὸς ἀμβατὸς εἴη .	{'οὐρανός': [92, '5.71'], 'ἵνα': [179, '5.04']}
8	2:3.2	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	10.6	33	1:21.267	ἀθάνατοι φοβέουσι , τοὶ οὐρανὸν εὐρὺν ἔχουσι ,	{'οὐρανός': [92, '5.71'], 'ἀθάνατος': [197, '4.94']}
