index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	96	1:10.218	ὣς ἔφαθ' , οἳ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ .	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
2	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	96	1:10.313	ὣς ἔφαθ' , οἳ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ .	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
3	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	96	1:23.676	ὣς ἔφαθ' , οἳ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ .	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
4	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	96	1:3.95	ὣς ἔφαθ' , οἳ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ·	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
5	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	98	1:7.92	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ·	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
6	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	96	1:7.398	ὣς ἔφαθ' , οἳ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ·	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
7	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	98	1:8.28	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
8	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	96	1:9.29	ὣς ἔφαθ' , οἳ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ .	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
9	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	96	1:9.430	ὣς ἔφαθ' , οἳ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
10	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	96	1:9.693	ὣς ἔφαθ' , οἳ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
11	2:13.1	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	33.2	100	2:11.333	ὣς ἔφαθ' , οἱ δ' ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ ,	{'πᾶς': [1089, '3.24'], 'ὁ': [5870, '1.60'], 'γίγνομαι': [317, '4.47'], 'δέ': [12138, '0.92'], 'φημί': [813, '3.53'], 'σιωπή': [28, '6.90'], 'ὡς': [2007, '2.63'], 'ἄρα': [1772, '2.76'], 'ἀκήν': [21, '7.18']}
