index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	15.5	76	2:19.1	αὐτὰρ ὁ ἐν μεγάρῳ ὑπελείπετο δῖος Ὀδυσσεύς ,	{'ὁ': [5870, '1.60'], 'ἐν': [2076, '2.61'], 'ἀτάρ': [901, '3.42'], 'Ὀδυσσεύς': [722, '3.65'], 'δῖος': [405, '4.22']}
2	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	15.5	76	2:19.51	αὐτὰρ ὁ ἐν μεγάρῳ ὑπελείπετο δῖος Ὀδυσσεύς ,	{'ὁ': [5870, '1.60'], 'ἐν': [2076, '2.61'], 'ἀτάρ': [901, '3.42'], 'Ὀδυσσεύς': [722, '3.65'], 'δῖος': [405, '4.22']}
3	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	15.5	76	2:7.230	αὐτὰρ ὁ ἐν μεγάρῳ ὑπελείπετο δῖος Ὀδυσσεύς ,	{'ὁ': [5870, '1.60'], 'ἐν': [2076, '2.61'], 'ἀτάρ': [901, '3.42'], 'Ὀδυσσεύς': [722, '3.65'], 'δῖος': [405, '4.22']}
4	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	61	2:24.176	αὐτὰρ ὁ δέξατο χειρὶ πολύτλας δῖος Ὀδυσσεύς ,	{'ὁ': [5870, '1.60'], 'δῖος': [405, '4.22'], 'Ὀδυσσεύς': [722, '3.65'], 'ἀτάρ': [901, '3.42']}
5	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	64	2:5.354	αὐτὰρ ὁ μερμήριξε πολύτλας δῖος Ὀδυσσεύς ,	{'ὁ': [5870, '1.60'], 'δῖος': [405, '4.22'], 'Ὀδυσσεύς': [722, '3.65'], 'ἀτάρ': [901, '3.42']}
6	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	74	2:6.224	αὐτὰρ ὁ ἐκ ποταμοῦ χρόα νίζετο δῖος Ὀδυσσεὺς	{'ὁ': [5870, '1.60'], 'δῖος': [405, '4.22'], 'Ὀδυσσεύς': [722, '3.65'], 'ἀτάρ': [901, '3.42']}
7	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	61	2:7.139	αὐτὰρ ὁ βῆ διὰ δῶμα πολύτλας δῖος Ὀδυσσεὺς	{'ὁ': [5870, '1.60'], 'δῖος': [405, '4.22'], 'Ὀδυσσεύς': [722, '3.65'], 'ἀτάρ': [901, '3.42']}
8	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	63	2:7.177	αὐτὰρ ὁ πῖνε καὶ ἦσθε πολύτλας δῖος Ὀδυσσεύς .	{'ὁ': [5870, '1.60'], 'δῖος': [405, '4.22'], 'Ὀδυσσεύς': [722, '3.65'], 'ἀτάρ': [901, '3.42']}
9	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	59	2:8.446	αὐτὰρ ἐπεὶ τό γ' ἄκουσε πολύτλας δῖος Ὀδυσσεύς ,	{'ὁ': [5870, '1.60'], 'δῖος': [405, '4.22'], 'Ὀδυσσεύς': [722, '3.65'], 'ἀτάρ': [901, '3.42']}
10	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.3	41	1:24.673	οἳ μὲν ἄρ' ἐν προδόμῳ δόμου αὐτόθι κοιμήσαντο	{'ὁ': [5870, '1.60'], 'πρόδομος': [8, '8.15'], 'ἐν': [2076, '2.61']}
11	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.3	43	2:14.5	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	{'ὁ': [5870, '1.60'], 'πρόδομος': [8, '8.15'], 'ἐν': [2076, '2.61']}
12	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.3	42	2:4.302	οἱ μὲν ἄρ' ἐν προδόμῳ δόμου αὐτόθι κοιμήσαντο ,	{'ὁ': [5870, '1.60'], 'πρόδομος': [8, '8.15'], 'ἐν': [2076, '2.61']}
13	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.1	34	2:15.301	τὼ δ' αὖτ' ἐν κλισίῃ Ὀδυσεὺς καὶ δῖος ὑφορβὸς	{'ὁ': [5870, '1.60'], 'δῖος': [405, '4.22'], 'Ὀδυσσεύς': [722, '3.65'], 'ἐν': [2076, '2.61']}
14	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.1	34	2:16.1	τὼ δ' αὖτ' ἐν κλισίῃ Ὀδυσεὺς καὶ δῖος ὑφορβὸς	{'ὁ': [5870, '1.60'], 'δῖος': [405, '4.22'], 'Ὀδυσσεύς': [722, '3.65'], 'ἐν': [2076, '2.61']}
15	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.1	58	2:17.506	ἡμένη ἐν θαλάμῳ · ὁ δ' ἐδείπνεε δῖος Ὀδυσσεύς ·	{'ὁ': [5870, '1.60'], 'δῖος': [405, '4.22'], 'Ὀδυσσεύς': [722, '3.65'], 'ἐν': [2076, '2.61']}
16	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	11.3	58	1:9.169	αὐτὰρ ἔπειτ' Αἴας τε μέγας καὶ δῖος Ὀδυσσεύς ·	{'Ὀδυσσεύς': [722, '3.65'], 'δῖος': [405, '4.22'], 'ἀτάρ': [901, '3.42']}
17	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	11.3	55	2:4.280	αὐτὰρ ἐγὼ καὶ Τυδεΐδης καὶ δῖος Ὀδυσσεὺς	{'Ὀδυσσεύς': [722, '3.65'], 'δῖος': [405, '4.22'], 'ἀτάρ': [901, '3.42']}
18	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	10.7	47	1:9.473	ἄλλο δ' ἐνὶ προδόμῳ , πρόσθεν θαλάμοιο θυράων .	{'πρόδομος': [8, '8.15'], 'ἐν': [2076, '2.61']}
19	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	10.7	51	2:15.5	εὕδοντ' ἐν προδόμῳ Μενελάου κυδαλίμοιο ,	{'ἐν': [2076, '2.61'], 'πρόδομος': [8, '8.15']}
20	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	10.7	47	2:15.466	εὗρε δ' ἐνὶ προδόμῳ ἠμὲν δέπα ἠδὲ τραπέζας	{'πρόδομος': [8, '8.15'], 'ἐν': [2076, '2.61']}
21	2:20.1	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	10.7	47	2:20.143	ἔδραθ' ἐνὶ προδόμῳ · χλαῖναν δ' ἐπιέσσαμεν ἡμεῖς .	{'πρόδομος': [8, '8.15'], 'ἐν': [2076, '2.61']}
