index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	16.3	36	1:2.761	τίς τὰρ τῶν ὄχ' ἄριστος ἔην σύ μοι ἔννεπε Μοῦσα	{'ἐγώ': [2871, '2.31'], 'ἐνέπω': [38, '6.59'], 'Μοῦσα': [16, '7.45']}
2	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	14.4	41	2:10.330	ἦ σύ γ' Ὀδυσσεύς ἐσσι πολύτροπος , ὅν τέ μοι αἰεὶ	{'ὅς': [2043, '2.62'], 'πολύτροπος': [2, '9.53'], 'ἐγώ': [2871, '2.31']}
3	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	13.0	48	2:14.231	ἄνδρας ἐς ἀλλοδαπούς , καί μοι μάλα τύγχανε πολλά .	{'μάλα': [531, '3.95'], 'ἀνήρ': [1039, '3.29'], 'πολύς': [874, '3.47'], 'ἐγώ': [2871, '2.31']}
4	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	12.3	56	1:8.186	νῦν μοι τὴν κομιδὴν ἀποτίνετον , ἣν μάλα πολλὴν	{'ὅς': [2043, '2.62'], 'μάλα': [531, '3.95'], 'πολύς': [874, '3.47'], 'ἐγώ': [2871, '2.31']}
5	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	12.3	35	2:12.268	Κίρκης τ' Αἰαίης , ἥ μοι μάλα πόλλ' ἐπέτελλε	{'ὅς': [2043, '2.62'], 'μάλα': [531, '3.95'], 'πολύς': [874, '3.47'], 'ἐγώ': [2871, '2.31']}
6	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	12.3	35	2:12.273	Κίρκης τ' Αἰαίης , ἥ μοι μάλα πόλλ' ἐπέτελλε	{'ὅς': [2043, '2.62'], 'μάλα': [531, '3.95'], 'πολύς': [874, '3.47'], 'ἐγώ': [2871, '2.31']}
7	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	10.7	34	2:8.73	μοῦσ' ἄρ' ἀοιδὸν ἀνῆκεν ἀειδέμεναι κλέα ἀνδρῶν ,	{'ἀνήρ': [1039, '3.29'], 'Μοῦσα': [16, '7.45']}
8	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	10.7	35	1:2.798	ἤδη μὲν μάλα πολλὰ μάχας εἰσήλυθον ἀνδρῶν ,	{'ἀνήρ': [1039, '3.29'], 'μάλα': [531, '3.95'], 'πολύς': [874, '3.47']}
9	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	10.7	33	2:1.292	πολλὰ μάλ' , ὅσσα ἔοικε , καὶ ἀνέρι μητέρα δοῦναι .	{'ἀνήρ': [1039, '3.29'], 'μάλα': [531, '3.95'], 'πολύς': [874, '3.47']}
10	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	10.7	31	2:2.223	πολλὰ μάλ' , ὅσσα ἔοικε , καὶ ἀνέρι μητέρα δώσω .	{'ἀνήρ': [1039, '3.29'], 'μάλα': [531, '3.95'], 'πολύς': [874, '3.47']}
11	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	10.7	43	2:8.217	ἀνδρῶν δυσμενέων , εἰ καὶ μάλα πολλοὶ ἑταῖροι	{'ἀνήρ': [1039, '3.29'], 'μάλα': [531, '3.95'], 'πολύς': [874, '3.47']}
12	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	10.0	29	1:1.604	Μουσάων θ' αἳ ἄειδον ἀμειβόμεναι ὀπὶ καλῇ .	{'ὅς': [2043, '2.62'], 'Μοῦσα': [16, '7.45']}
13	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	10.0	34	1:16.838	ὅς πού τοι μάλα πολλὰ μένων ἐπετέλλετ' ἰόντι ·	{'ὅς': [2043, '2.62'], 'μάλα': [531, '3.95'], 'πολύς': [874, '3.47']}
14	2:1.1	ἄνδρα μοι ἔννεπε , μοῦσα , πολύτροπον , ὃς μάλα πολλὰ	10.0	42	1:9.44	ἑστᾶσ' , αἵ τοι ἕποντο Μυκήνηθεν μάλα πολλαί .	{'ὅς': [2043, '2.62'], 'μάλα': [531, '3.95'], 'πολύς': [874, '3.47']}
