index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	33.7	100	2:7.344	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	{'ὁ': [5870, '1.60'], 'πολύτλας': [40, '6.54'], 'μέν': [1872, '2.69'], 'καθεύδω': [7, '8.28'], 'Ὀδυσσεύς': [722, '3.65'], 'δῖος': [405, '4.22'], 'ὡς': [2007, '2.63'], 'ἔνθα': [501, '4.09']}
2	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	25.4	77	2:7.1	ὧς ὁ μὲν ἔνθ' ἠρᾶτο πολύτλας δῖος Ὀδυσσεύς ,	{'ὁ': [5870, '1.60'], 'πολύτλας': [40, '6.54'], 'μέν': [1872, '2.69'], 'Ὀδυσσεύς': [722, '3.65'], 'δῖος': [405, '4.22'], 'ὡς': [2007, '2.63'], 'ἔνθα': [501, '4.09']}
3	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	18.7	70	2:24.504	τὴν μὲν ἰδὼν γήθησε πολύτλας δῖος Ὀδυσσεύς ·	{'ὁ': [5870, '1.60'], 'πολύτλας': [40, '6.54'], 'μέν': [1872, '2.69'], 'Ὀδυσσεύς': [722, '3.65'], 'δῖος': [405, '4.22']}
4	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	18.7	70	2:5.486	τὴν μὲν ἰδὼν γήθησε πολύτλας δῖος Ὀδυσσεύς ,	{'ὁ': [5870, '1.60'], 'πολύτλας': [40, '6.54'], 'μέν': [1872, '2.69'], 'Ὀδυσσεύς': [722, '3.65'], 'δῖος': [405, '4.22']}
5	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	18.6	67	2:24.232	τὸν δ' ὡς οὖν ἐνόησε πολύτλας δῖος Ὀδυσσεὺς	{'ὁ': [5870, '1.60'], 'πολύτλας': [40, '6.54'], 'Ὀδυσσεύς': [722, '3.65'], 'δῖος': [405, '4.22'], 'ὡς': [2007, '2.63']}
6	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	18.5	72	2:19.102	ἔνθα καθέζετ' ἔπειτα πολύτλας δῖος Ὀδυσσεύς .	{'ἔνθα': [501, '4.09'], 'Ὀδυσσεύς': [722, '3.65'], 'πολύτλας': [40, '6.54'], 'δῖος': [405, '4.22']}
7	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	17.0	64	1:8.97	ὣς ἔφατ' , οὐ δ' ἐσάκουσε πολύτλας δῖος Ὀδυσσεύς ,	{'Ὀδυσσεύς': [722, '3.65'], 'πολύτλας': [40, '6.54'], 'ὡς': [2007, '2.63'], 'δῖος': [405, '4.22']}
8	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	17.0	67	2:13.250	ὣς φάτο , γήθησεν δὲ πολύτλας δῖος Ὀδυσσεύς ,	{'Ὀδυσσεύς': [722, '3.65'], 'πολύτλας': [40, '6.54'], 'ὡς': [2007, '2.63'], 'δῖος': [405, '4.22']}
9	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	17.0	67	2:18.281	ὣς φάτο , γήθησεν δὲ πολύτλας δῖος Ὀδυσσεύς ,	{'Ὀδυσσεύς': [722, '3.65'], 'πολύτλας': [40, '6.54'], 'ὡς': [2007, '2.63'], 'δῖος': [405, '4.22']}
10	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	17.0	67	2:23.111	ὣς φάτο , μείδησεν δὲ πολύτλας δῖος Ὀδυσσεύς ,	{'Ὀδυσσεύς': [722, '3.65'], 'πολύτλας': [40, '6.54'], 'ὡς': [2007, '2.63'], 'δῖος': [405, '4.22']}
11	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	17.0	67	2:5.171	ὣς φάτο , ῥίγησεν δὲ πολύτλας δῖος Ὀδυσσεύς ,	{'Ὀδυσσεύς': [722, '3.65'], 'πολύτλας': [40, '6.54'], 'ὡς': [2007, '2.63'], 'δῖος': [405, '4.22']}
12	2:6.1	ὣς ὁ μὲν ἔνθα καθεῦδε πολύτλας δῖος Ὀδυσσεὺς	17.0	67	2:7.329	ὣς φάτο , γήθησεν δὲ πολύτλας δῖος Ὀδυσσεύς ,	{'Ὀδυσσεύς': [722, '3.65'], 'πολύτλας': [40, '6.54'], 'ὡς': [2007, '2.63'], 'δῖος': [405, '4.22']}
