index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	31.9	98	1:11.596	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ·	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'δέμας': [42, '6.49'], 'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14'], 'ὡς': [2007, '2.63'], 'μάρναμαι': [56, '6.20']}
2	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	31.9	98	1:13.673	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ·	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'δέμας': [42, '6.49'], 'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14'], 'ὡς': [2007, '2.63'], 'μάρναμαι': [56, '6.20']}
3	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	24.7	73	1:17.366	ὣς οἳ μὲν μάρναντο δέμας πυρός , οὐ δέ κε φαίης	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'δέμας': [42, '6.49'], 'πῦρ': [166, '5.12'], 'ὡς': [2007, '2.63'], 'μάρναμαι': [56, '6.20']}
4	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	16.5	52	2:11.220	ἀλλὰ τὰ μέν τε πυρὸς κρατερὸν μένος αἰθομένοιο	{'αἴθω': [22, '7.14'], 'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'πῦρ': [166, '5.12']}
5	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	14.9	56	1:22.150	γίγνεται ἐξ αὐτῆς ὡς εἰ πυρὸς αἰθομένοιο ·	{'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14'], 'ὡς': [2007, '2.63']}
6	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	14.9	58	2:19.39	φαίνοντ' ὀφθαλμοῖς ὡς εἰ πυρὸς αἰθομένοιο .	{'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14'], 'ὡς': [2007, '2.63']}
7	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	14.9	62	2:20.25	ὡς δ' ὅτε γαστέρ' ἀνὴρ πολέος πυρὸς αἰθομένοιο ,	{'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14'], 'ὡς': [2007, '2.63']}
8	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	13.1	58	1:17.424	ὣς οἳ μὲν μάρναντο , σιδήρειος δ' ὀρυμαγδὸς	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'ὡς': [2007, '2.63'], 'μάρναμαι': [56, '6.20']}
9	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	12.2	57	1:10.246	τούτου γ' ἑσπομένοιο καὶ ἐκ πυρὸς αἰθομένοιο	{'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14']}
10	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	12.2	48	1:14.396	οὔ τε πυρὸς τόσσός γε ποτὶ βρόμος αἰθομένοιο	{'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14']}
11	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	12.2	56	1:16.81	ἔμπεσ' ἐπικρατέως , μὴ δὴ πυρὸς αἰθομένοιο	{'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14']}
12	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	12.2	36	1:16.293	ἐκ νηῶν δ' ἔλασεν , κατὰ δ' ἔσβεσεν αἰθόμενον πῦρ .	{'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14']}
13	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	12.2	45	1:22.135	ἢ πυρὸς αἰθομένου ἢ ἠελίου ἀνιόντος .	{'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14']}
14	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	12.2	56	1:6.182	δεινὸν ἀποπνείουσα πυρὸς μένος αἰθομένοιο ,	{'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14']}
15	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	12.2	60	1:8.563	εἴατο πεντήκοντα σέλᾳ πυρὸς αἰθομένοιο .	{'πῦρ': [166, '5.12'], 'αἴθω': [22, '7.14']}
16	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	12.0	40	1:16.124	ὣς τὴν μὲν πρυμνὴν πῦρ ἄμφεπεν · αὐτὰρ Ἀχιλλεὺς	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'πῦρ': [166, '5.12'], 'ὡς': [2007, '2.63']}
17	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	10.7	33	2:10.240	καὶ δέμας , αὐτὰρ νοῦς ἦν ἔμπεδος , ὡς τὸ πάρος περ .	{'ὁ': [5870, '1.60'], 'ὡς': [2007, '2.63'], 'δέμας': [42, '6.49']}
18	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	10.4	41	1:16.301	ὣς Δαναοὶ νηῶν μὲν ἀπωσάμενοι δήϊον πῦρ	{'πῦρ': [166, '5.12'], 'μέν': [1872, '2.69'], 'ὡς': [2007, '2.63']}
19	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	10.4	38	1:12.40	αὐτὰρ ὅ γ' ὡς τὸ πρόσθεν ἐμάρνατο ἶσος ἀέλλῃ ·	{'ὁ': [5870, '1.60'], 'ὡς': [2007, '2.63'], 'μάρναμαι': [56, '6.20']}
20	1:18.1	ὣς οἳ μὲν μάρναντο δέμας πυρὸς αἰθομένοιο ,	9.4	37	2:14.429	καὶ τὰ μὲν ἐν πυρὶ βάλλε , παλύνας ἀλφίτου ἀκτῇ ,	{'ὁ': [5870, '1.60'], 'μέν': [1872, '2.69'], 'πῦρ': [166, '5.12']}
1	1:18.2	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	18.6	48	1:17.709	ἐλθεῖν εἰς Ἀχιλῆα πόδας ταχύν · οὐ δέ μιν οἴω	{'ταχύς': [136, '5.31'], 'ἔρχομαι': [772, '3.59'], 'δέ': [12138, '0.92'], 'Ἀχιλλεύς': [382, '4.28'], 'πούς': [287, '4.57']}
2	1:18.2	Ἀντίλοχος δ' Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε .	17.5	53	2:15.526	κίρκος , Ἀπόλλωνος ταχὺς ἄγγελος · ἐν δὲ πόδεσσι	{'δέ': [12138, '0.92'], 'ἄγγελος': [34, '6.70'], 'ταχύς': [136, '5.31'], 'πούς': [287, '4.57']}
