index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	2:21.1	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	32.1	100	2:18.158	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	{'Ἀθήνη': [322, '4.45'], 'ὁ': [5870, '1.60'], 'ἐπί': [1371, '3.02'], 'θεά': [199, '4.93'], 'φρήν': [341, '4.40'], 'δέ': [12138, '0.92'], 'τίθημι': [377, '4.30'], 'ἄρα': [1772, '2.76'], 'γλαυκῶπις': [93, '5.69']}
2	2:21.1	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	26.8	80	2:5.427	εἰ μὴ ἐπὶ φρεσὶ θῆκε θεά , γλαυκῶπις Ἀθήνη ·	{'Ἀθήνη': [322, '4.45'], 'ἐπί': [1371, '3.02'], 'θεά': [199, '4.93'], 'φρήν': [341, '4.40'], 'τίθημι': [377, '4.30'], 'γλαυκῶπις': [93, '5.69']}
3	2:21.1	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	19.0	73	1:5.405	σοὶ δ' ἐπὶ τοῦτον ἀνῆκε θεὰ γλαυκῶπις Ἀθήνη ·	{'Ἀθήνη': [322, '4.45'], 'ἐπί': [1371, '3.02'], 'θεά': [199, '4.93'], 'δέ': [12138, '0.92'], 'γλαυκῶπις': [93, '5.69']}
4	2:21.1	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	18.2	68	1:1.55	τῷ γὰρ ἐπὶ φρεσὶ θῆκε θεὰ λευκώλενος Ἥρη ·	{'ὁ': [5870, '1.60'], 'ἐπί': [1371, '3.02'], 'θεά': [199, '4.93'], 'φρήν': [341, '4.40'], 'τίθημι': [377, '4.30']}
5	2:21.1	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	18.2	64	2:15.234	τήν οἱ ἐπὶ φρεσὶ θῆκε θεὰ δασπλῆτις Ἐρινύς .	{'ὁ': [5870, '1.60'], 'ἐπί': [1371, '3.02'], 'θεά': [199, '4.93'], 'φρήν': [341, '4.40'], 'τίθημι': [377, '4.30']}
6	2:21.1	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.8	67	2:23.242	εἰ μὴ ἄρ' ἄλλ' ἐνόησε θεὰ γλαυκῶπις Ἀθήνη .	{'Ἀθήνη': [322, '4.45'], 'θεά': [199, '4.93'], 'ἄρα': [1772, '2.76'], 'γλαυκῶπις': [93, '5.69']}
7	2:21.1	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.6	70	1:1.206	τὸν δ' αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη ·	{'Ἀθήνη': [322, '4.45'], 'ὁ': [5870, '1.60'], 'θεά': [199, '4.93'], 'δέ': [12138, '0.92'], 'γλαυκῶπις': [93, '5.69']}
8	2:21.1	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.6	60	1:18.227	δαιόμενον · τὸ δὲ δαῖε θεὰ γλαυκῶπις Ἀθήνη .	{'Ἀθήνη': [322, '4.45'], 'ὁ': [5870, '1.60'], 'θεά': [199, '4.93'], 'δέ': [12138, '0.92'], 'γλαυκῶπις': [93, '5.69']}
9	2:21.1	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.6	70	1:22.177	τὸν δ' αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη ·	{'Ἀθήνη': [322, '4.45'], 'ὁ': [5870, '1.60'], 'θεά': [199, '4.93'], 'δέ': [12138, '0.92'], 'γλαυκῶπις': [93, '5.69']}
10	2:21.1	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.6	70	1:22.238	τὸν δ' αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη ·	{'Ἀθήνη': [322, '4.45'], 'ὁ': [5870, '1.60'], 'θεά': [199, '4.93'], 'δέ': [12138, '0.92'], 'γλαυκῶπις': [93, '5.69']}
