index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	2:8.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	32.0	100	1:1.477	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	{'ἠώς': [114, '5.49'], 'ἦμος': [38, '6.59'], 'ῥοδοδάκτυλος': [27, '6.93'], 'ἠριγένεια': [28, '6.90'], 'δέ': [12138, '0.92'], 'φαίνω': [157, '5.17']}
2	2:8.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	32.0	100	1:24.788	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	{'ἠώς': [114, '5.49'], 'ἦμος': [38, '6.59'], 'ῥοδοδάκτυλος': [27, '6.93'], 'ἠριγένεια': [28, '6.90'], 'δέ': [12138, '0.92'], 'φαίνω': [157, '5.17']}
3	2:8.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	32.0	100	2:10.187	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	{'ἠώς': [114, '5.49'], 'ἦμος': [38, '6.59'], 'ῥοδοδάκτυλος': [27, '6.93'], 'ἠριγένεια': [28, '6.90'], 'δέ': [12138, '0.92'], 'φαίνω': [157, '5.17']}
4	2:8.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	32.0	100	2:12.8	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	{'ἠώς': [114, '5.49'], 'ἦμος': [38, '6.59'], 'ῥοδοδάκτυλος': [27, '6.93'], 'ἠριγένεια': [28, '6.90'], 'δέ': [12138, '0.92'], 'φαίνω': [157, '5.17']}
5	2:8.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	32.0	100	2:12.316	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	{'ἠώς': [114, '5.49'], 'ἦμος': [38, '6.59'], 'ῥοδοδάκτυλος': [27, '6.93'], 'ἠριγένεια': [28, '6.90'], 'δέ': [12138, '0.92'], 'φαίνω': [157, '5.17']}
6	2:8.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	32.0	100	2:13.18	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	{'ἠώς': [114, '5.49'], 'ἦμος': [38, '6.59'], 'ῥοδοδάκτυλος': [27, '6.93'], 'ἠριγένεια': [28, '6.90'], 'δέ': [12138, '0.92'], 'φαίνω': [157, '5.17']}
7	2:8.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	32.0	100	2:15.189	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	{'ἠώς': [114, '5.49'], 'ἦμος': [38, '6.59'], 'ῥοδοδάκτυλος': [27, '6.93'], 'ἠριγένεια': [28, '6.90'], 'δέ': [12138, '0.92'], 'φαίνω': [157, '5.17']}
8	2:8.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	32.0	100	2:17.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	{'ἠώς': [114, '5.49'], 'ἦμος': [38, '6.59'], 'ῥοδοδάκτυλος': [27, '6.93'], 'ἠριγένεια': [28, '6.90'], 'δέ': [12138, '0.92'], 'φαίνω': [157, '5.17']}
9	2:8.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	32.0	100	2:19.428	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	{'ἠώς': [114, '5.49'], 'ἦμος': [38, '6.59'], 'ῥοδοδάκτυλος': [27, '6.93'], 'ἠριγένεια': [28, '6.90'], 'δέ': [12138, '0.92'], 'φαίνω': [157, '5.17']}
10	2:8.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	32.0	100	2:2.1	ἦμος δ' ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς ,	{'ἠώς': [114, '5.49'], 'ἦμος': [38, '6.59'], 'ῥοδοδάκτυλος': [27, '6.93'], 'ἠριγένεια': [28, '6.90'], 'δέ': [12138, '0.92'], 'φαίνω': [157, '5.17']}
