index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	1:14.1	Νέστορα δ' οὐκ ἔλαθεν ἰαχὴ πίνοντά περ ἔμπης ,	11.4	53	1:17.229	ὃς δέ κε Πάτροκλον καὶ τεθνηῶτά περ ἔμπης	{'δέ': [12138, '0.92'], 'ἔμπας': [38, '6.59'], 'πέρ': [534, '3.95']}
2	1:14.1	Νέστορα δ' οὐκ ἔλαθεν ἰαχὴ πίνοντά περ ἔμπης ,	10.5	39	1:22.191	τὸν δ' εἴ πέρ τε λάθῃσι καταπτήξας ὑπὸ θάμνῳ ,	{'δέ': [12138, '0.92'], 'λανθάνω': [95, '5.67'], 'πέρ': [534, '3.95']}
3	1:14.1	Νέστορα δ' οὐκ ἔλαθεν ἰαχὴ πίνοντά περ ἔμπης ,	10.5	49	1:14.98	Τρωσὶ μὲν εὐκτὰ γένηται ἐπικρατέουσί περ ἔμπης ,	{'ἔμπας': [38, '6.59'], 'πέρ': [534, '3.95']}
4	1:14.1	Νέστορα δ' οὐκ ἔλαθεν ἰαχὴ πίνοντά περ ἔμπης ,	10.5	43	1:9.518	Ἀργείοισιν ἀμυνέμεναι χατέουσί περ ἔμπης ·	{'ἔμπας': [38, '6.59'], 'πέρ': [534, '3.95']}
5	1:14.1	Νέστορα δ' οὐκ ἔλαθεν ἰαχὴ πίνοντά περ ἔμπης ,	10.5	54	2:15.361	ὄφρα μὲν οὖν δὴ κείνη ἔην , ἀχέουσά περ ἔμπης ,	{'ἔμπας': [38, '6.59'], 'πέρ': [534, '3.95']}
6	1:14.1	Νέστορα δ' οὐκ ἔλαθεν ἰαχὴ πίνοντά περ ἔμπης ,	10.5	34	2:16.147	ἄλγιον , ἀλλ' ἔμπης μιν ἐάσομεν , ἀχνύμενοί περ ·	{'ἔμπας': [38, '6.59'], 'πέρ': [534, '3.95']}
7	1:14.1	Νέστορα δ' οὐκ ἔλαθεν ἰαχὴ πίνοντά περ ἔμπης ,	10.5	47	2:18.165	μνηστήρεσσι φανῆναι , ἀπεχθομένοισί περ ἔμπης ·	{'ἔμπας': [38, '6.59'], 'πέρ': [534, '3.95']}
8	1:14.1	Νέστορα δ' οὐκ ἔλαθεν ἰαχὴ πίνοντά περ ἔμπης ,	10.5	47	2:19.356	ἥ σε πόδας νίψει , ὀλιγηπελέουσά περ ἔμπης .	{'ἔμπας': [38, '6.59'], 'πέρ': [534, '3.95']}
9	1:14.1	Νέστορα δ' οὐκ ἔλαθεν ἰαχὴ πίνοντά περ ἔμπης ,	9.9	32	1:1.562	πρῆξαι δ' ἔμπης οὔ τι δυνήσεαι , ἀλλ' ἀπὸ θυμοῦ	{'δέ': [12138, '0.92'], 'ἔμπας': [38, '6.59'], 'οὐ': [2695, '2.43']}
1	1:14.2	ἀλλ' Ἀσκληπιάδην ἔπεα πτερόεντα προσηύδα ·	14.5	70	1:1.201	καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα ·	{'πτερόεις': [130, '5.36'], 'ἔπος': [443, '4.13'], 'προσαυδάω': [179, '5.04']}
2	1:14.2	ἀλλ' Ἀσκληπιάδην ἔπεα πτερόεντα προσηύδα ·	14.5	70	1:10.163	καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα ·	{'πτερόεις': [130, '5.36'], 'ἔπος': [443, '4.13'], 'προσαυδάω': [179, '5.04']}
3	1:14.2	ἀλλ' Ἀσκληπιάδην ἔπεα πτερόεντα προσηύδα ·	14.5	68	1:10.191	καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα ·	{'πτερόεις': [130, '5.36'], 'ἔπος': [443, '4.13'], 'προσαυδάω': [179, '5.04']}
4	1:14.2	ἀλλ' Ἀσκληπιάδην ἔπεα πτερόεντα προσηύδα ·	14.5	69	1:11.815	καί ῥ' ὀλοφυρόμενος ἔπεα πτερόεντα προσηύδα ·	{'πτερόεις': [130, '5.36'], 'ἔπος': [443, '4.13'], 'προσαυδάω': [179, '5.04']}
5	1:14.2	ἀλλ' Ἀσκληπιάδην ἔπεα πτερόεντα προσηύδα ·	14.5	82	1:12.365	αὐτίκ' Ὀϊλιάδην ἔπεα πτερόεντα προσηύδα ·	{'πτερόεις': [130, '5.36'], 'ἔπος': [443, '4.13'], 'προσαυδάω': [179, '5.04']}
6	1:14.2	ἀλλ' Ἀσκληπιάδην ἔπεα πτερόεντα προσηύδα ·	14.5	69	1:13.94	τοὺς ὅ γ' ἐποτρύνων ἔπεα πτερόεντα προσηύδα ·	{'πτερόεις': [130, '5.36'], 'ἔπος': [443, '4.13'], 'προσαυδάω': [179, '5.04']}
7	1:14.2	ἀλλ' Ἀσκληπιάδην ἔπεα πτερόεντα προσηύδα ·	14.5	74	1:13.462	ἀγχοῦ δ' ἱστάμενος ἔπεα πτερόεντα προσηύδα ·	{'πτερόεις': [130, '5.36'], 'ἔπος': [443, '4.13'], 'προσαυδάω': [179, '5.04']}
