index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	21.8	71	12-1:16.256	εἰσιδέειν Τρώων καὶ Ἀχαιῶν φύλοπιν αἰνήν .	{'Τρώς': [642, 3.774, 1], 'καί': [5283, 1.713, 1], 'Ἀχαιός': [722, 3.651, 1], 'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
2	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	21.8	71	12-1:04.065	ἐλθεῖν ἐς Τρώων καὶ Ἀχαιῶν φύλοπιν αἰνήν ,	{'Τρώς': [642, 3.774, 1], 'καί': [5283, 1.713, 1], 'Ἀχαιός': [722, 3.651, 1], 'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
3	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	21.8	73	12-1:05.379	οὐ γὰρ ἔτι Τρώων καὶ Ἀχαιῶν φύλοπις αἰνή ,	{'Τρώς': [642, 3.774, 1], 'καί': [5283, 1.713, 1], 'Ἀχαιός': [722, 3.651, 1], 'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
4	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	14.4	45	12-1:04.015	ἤ ῥ' αὖτις πόλεμόν τε κακὸν καὶ φύλοπιν αἰνὴν	{'καί': [5283, 1.713, 1], 'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
5	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	14.4	48	12-1:04.082	ἦ ῥ' αὖτις πόλεμός τε κακὸς καὶ φύλοπις αἰνὴ	{'καί': [5283, 1.713, 1], 'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
6	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	14.4	48	12-2:24.475	ἢ προτέρω πόλεμόν τε κακὸν καὶ φύλοπιν αἰνὴν	{'καί': [5283, 1.713, 1], 'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
7	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	13.6	49	12-1:11.213	ὀτρύνων μαχέσασθαι , ἔγειρε δὲ φύλοπιν αἰνήν .	{'δέ': [12138, 0.92, 1], 'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
8	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	13.6	51	12-1:16.677	βῆ δὲ κατ' Ἰδαίων ὀρέων ἐς φύλοπιν αἰνήν ,	{'δέ': [12138, 0.92, 1], 'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
9	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	13.6	49	12-1:05.496	ὀτρύνων μαχέσασθαι , ἔγειρε δὲ φύλοπιν αἰνήν .	{'δέ': [12138, 0.92, 1], 'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
10	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	13.6	49	12-1:06.105	ὀτρύνων μαχέσασθαι , ἔγειρε δὲ φύλοπιν αἰνήν .	{'δέ': [12138, 0.92, 1], 'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
11	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	12.7	49	12-1:18.171	Πατρόκλῳ ἐπάμυνον , οὗ εἵνεκα φύλοπις αἰνὴ	{'φύλοπις': [22, 7.141, 1], 'αἰνός': [103, 5.608, 1]}
12	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	10.4	35	12-1:11.401	οἰώθη δ' Ὀδυσεὺς δουρὶ κλυτός , οὐ δέ τις αὐτῷ	{'οἰόομαι': [2, 9.539, 1], 'δέ': [12138, 0.92, 1]}
13	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	10.3	34	12-1:20.044	Τρῶας δὲ τρόμος αἰνὸς ὑπήλυθε γυῖα ἕκαστον	{'Τρώς': [642, 3.774, 1], 'δέ': [12138, 0.92, 1], 'αἰνός': [103, 5.608, 1]}
14	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	10.3	36	12-1:07.215	Τρῶας δὲ τρόμος αἰνὸς ὑπήλυθε γυῖα ἕκαστον ,	{'Τρώς': [642, 3.774, 1], 'δέ': [12138, 0.92, 1], 'αἰνός': [103, 5.608, 1]}
15	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	10.0	49	12-1:11.570	αὐτὸς δὲ Τρώων καὶ Ἀχαιῶν θῦνε μεσηγὺ	{'δέ': [12138, 0.92, 1], 'Τρώς': [642, 3.774, 1], 'καί': [5283, 1.713, 1], 'Ἀχαιός': [722, 3.651, 1]}
16	12-1:06.001	Τρώων δ' οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή ·	10.0	38	12-1:15.006	στῆ δ' ἄρ' ἀναΐξας , ἴδε δὲ Τρῶας καὶ Ἀχαιοὺς	{'δέ': [12138, 0.92, 1], 'Τρώς': [642, 3.774, 1], 'καί': [5283, 1.713, 1], 'Ἀχαιός': [722, 3.651, 1]}
