index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	12-1:08.001	Ἠὼς μὲν κροκόπεπλος ἐκίδνατο πᾶσαν ἐπ' αἶαν ,	36.6	97	12-1:24.695	Ἠὼς δὲ κροκόπεπλος ἐκίδνατο πᾶσαν ἐπ' αἶαν ,	{'ἠώς': [113, 5.505, 1], 'κροκόπεπλος': [4, 8.846, 1], 'κίδναμαι': [3, 9.134, 1], 'πᾶς': [1089, 3.248, 1], 'ἐπί': [1371, 3.02, 1], 'αἶα': [28, 6.9, 1]}
2	12-1:08.001	Ἠὼς μὲν κροκόπεπλος ἐκίδνατο πᾶσαν ἐπ' αἶαν ,	23.4	54	12-1:23.227	ὅν τε μέτα κροκόπεπλος ὑπεὶρ ἅλα κίδναται ἠώς ,	{'κροκόπεπλος': [4, 8.846, 1], 'κίδναμαι': [3, 9.134, 1], 'ἠώς': [113, 5.505, 1]}
3	12-1:08.001	Ἠὼς μὲν κροκόπεπλος ἐκίδνατο πᾶσαν ἐπ' αἶαν ,	17.0	63	12-1:19.001	Ἠὼς μὲν κροκόπεπλος ἀπ' Ὠκεανοῖο ῥοάων	{'ἠώς': [113, 5.505, 1], 'μέν': [1872, 2.699, 1], 'κροκόπεπλος': [4, 8.846, 1]}
4	12-1:08.001	Ἠὼς μὲν κροκόπεπλος ἐκίδνατο πᾶσαν ἐπ' αἶαν ,	13.1	54	12-1:23.742	χάνδανεν , αὐτὰρ κάλλει ἐνίκα πᾶσαν ἐπ' αἶαν	{'πᾶς': [1089, 3.248, 1], 'ἐπί': [1371, 3.02, 1], 'αἶα': [28, 6.9, 1]}
5	12-1:08.001	Ἠὼς μὲν κροκόπεπλος ἐκίδνατο πᾶσαν ἐπ' αἶαν ,	13.1	52	12-1:09.506	πολλὸν ὑπεκπροθέει , φθάνει δέ τε πᾶσαν ἐπ' αἶαν	{'πᾶς': [1089, 3.248, 1], 'ἐπί': [1371, 3.02, 1], 'αἶα': [28, 6.9, 1]}
6	12-1:08.001	Ἠὼς μὲν κροκόπεπλος ἐκίδνατο πᾶσαν ἐπ' αἶαν ,	13.1	52	12-2:24.509	ἀλκῇ τ' ἠνορέῃ τε κεκάσμεθα πᾶσαν ἐπ' αἶαν .	{'πᾶς': [1089, 3.248, 1], 'ἐπί': [1371, 3.02, 1], 'αἶα': [28, 6.9, 1]}
7	12-1:08.001	Ἠὼς μὲν κροκόπεπλος ἐκίδνατο πᾶσαν ἐπ' αἶαν ,	9.9	36	12-1:13.004	νόσφιν ἐφ' ἱπποπόλων Θρῃκῶν καθορώμενος αἶαν	{'ἐπί': [1371, 3.02, 1], 'αἶα': [28, 6.9, 1]}
1	12-1:08.002	Ζεὺς δὲ θεῶν ἀγορὴν ποιήσατο τερπικέραυνος	14.1	49	12-1:20.004	Ζεὺς δὲ Θέμιστα κέλευσε θεοὺς ἀγορὴν δὲ καλέσσαι	{'Ζεύς': [709, 3.672, 1], 'δέ': [12138, 0.92, 1], 'θεός': [769, 3.59, 1], 'ἀγορά': [71, 5.97, 1]}
2	12-1:08.002	Ζεὺς δὲ θεῶν ἀγορὴν ποιήσατο τερπικέραυνος	12.1	45	12-1:01.419	τοῦτο δέ τοι ἐρέουσα ἔπος Διὶ τερπικεραύνῳ	{'δέ': [12138, 0.92, 1], 'Ζεύς': [709, 3.672, 1], 'τερπικέραυνος': [15, 7.524, 1]}
3	12-1:08.002	Ζεὺς δὲ θεῶν ἀγορὴν ποιήσατο τερπικέραυνος	12.1	49	12-1:12.252	ἠχῇ θεσπεσίῃ · ἐπὶ δὲ Ζεὺς τερπικέραυνος	{'δέ': [12138, 0.92, 1], 'Ζεύς': [709, 3.672, 1], 'τερπικέραυνος': [15, 7.524, 1]}
