index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	12-2:03.001	Ἠέλιος δ' ἀνόρουσε , λιπὼν περικαλλέα λίμνην ,	12.2	78	12-1:05.020	Ἰδαῖος δ' ἀπόρουσε λιπὼν περικαλλέα δίφρον ,	{'δέ': [12138, 0.92, 1], 'λείπω': [167, 5.127, 1], 'περικαλλής': [54, 6.244, 1]}
2	12-2:03.001	Ἠέλιος δ' ἀνόρουσε , λιπὼν περικαλλέα λίμνην ,	10.4	28	12-1:18.011	χερσὶν ὕπο Τρώων λείψειν φάος ἠελίοιο .	{'λείπω': [167, 5.127, 1], 'ἥλιος': [131, 5.357, 1]}
3	12-2:03.001	Ἠέλιος δ' ἀνόρουσε , λιπὼν περικαλλέα λίμνην ,	10.4	38	12-2:11.093	τίπτ' αὖτ' , ὦ δύστηνε , λιπὼν φάος ἠελίοιο	{'λείπω': [167, 5.127, 1], 'ἥλιος': [131, 5.357, 1]}
4	12-2:03.001	Ἠέλιος δ' ἀνόρουσε , λιπὼν περικαλλέα λίμνην ,	8.7	37	12-1:13.021	Αἰγάς , ἔνθα δέ οἱ κλυτὰ δώματα βένθεσι λίμνης	{'δέ': [12138, 0.92, 1], 'λίμνη': [11, 7.835, 1]}
1	12-2:03.002	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	17.8	58	12-1:05.504	οὐρανὸν ἐς πολύχαλκον ἐπέπληγον πόδες ἵππων	{'οὐρανός': [92, 5.711, 1], 'εἰς': [864, 3.488, 1], 'πολύχαλκος': [5, 8.623, 1]}
2	12-2:03.002	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	14.3	28	12-1:05.867	φαίνεθ' ὁμοῦ νεφέεσσιν ἰὼν εἰς οὐρανὸν εὐρύν .	{'φαίνω': [157, 5.176, 1], 'εἰς': [864, 3.488, 1], 'οὐρανός': [92, 5.711, 1]}
3	12-2:03.002	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	13.4	49	12-1:05.360	ὄφρ' ἐς Ὄλυμπον ἵκωμαι ἵν' ἀθανάτων ἕδος ἐστί .	{'εἰς': [864, 3.488, 1], 'ἵνα': [179, 5.045, 1], 'ἀθάνατος': [197, 4.949, 1]}
4	12-2:03.002	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	13.4	55	12-1:08.456	ἂψ ἐς Ὄλυμπον ἵκεσθον , ἵν' ἀθανάτων ἕδος ἐστίν .	{'εἰς': [864, 3.488, 1], 'ἵνα': [179, 5.045, 1], 'ἀθάνατος': [197, 4.949, 1]}
5	12-2:03.002	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	10.8	34	12-2:12.404	φαίνετο γαιάων , ἀλλ' οὐρανὸς ἠδὲ θάλασσα ,	{'φαίνω': [157, 5.176, 1], 'οὐρανός': [92, 5.711, 1]}
6	12-2:03.002	οὐρανὸν ἐς πολύχαλκον , ἵν' ἀθανάτοισι φαείνοι	10.8	34	12-2:14.302	φαίνετο γαιάων , ἀλλ' οὐρανὸς ἠδὲ θάλασσα ,	{'φαίνω': [157, 5.176, 1], 'οὐρανός': [92, 5.711, 1]}
