index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	12-1:22.001	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	16.1	51	12-1:21.029	τοὺς ἐξῆγε θύραζε τεθηπότας ἠΰτε νεβρούς ,	{'ὁ': [5870, 1.609, 1], 'ἠύτε': [36, 6.649, 1], 'νεβρός': [10, 7.93, 1]}
2	12-1:22.001	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	14.8	39	12-2:19.230	ὡς οἱ χρύσεοι ἐόντες ὁ μὲν λάε νεβρὸν ἀπάγχων ,	{'ὡς': [2007, 2.638, 1], 'ὁ': [5870, 1.609, 1], 'μέν': [1872, 2.699, 1], 'νεβρός': [10, 7.93, 1]}
3	12-1:22.001	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	14.5	55	12-1:04.243	τίφθ' οὕτως ἔστητε τεθηπότες ἠΰτε νεβροί ,	{'ἠύτε': [36, 6.649, 1], 'νεβρός': [10, 7.93, 1]}
4	12-1:22.001	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	11.7	41	12-2:17.463	πρυμνότατον κατὰ νῶτον · ὁ δ' ἐστάθη ἠΰτε πέτρη	{'κατά': [876, 3.486, 1], 'ὁ': [5870, 1.609, 1], 'ἠύτε': [36, 6.649, 1]}
5	12-1:22.001	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	11.5	41	12-1:24.740	τὼ καί μιν λαοὶ μὲν ὀδύρονται κατὰ ἄστυ ,	{'μέν': [1872, 2.699, 1], 'κατά': [876, 3.486, 1], 'ἄστυ': [131, 5.357, 1]}
6	12-1:22.001	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	11.5	40	12-2:14.473	ἡμεῖς μὲν περὶ ἄστυ κατὰ ῥωπήϊα πυκνά ,	{'μέν': [1872, 2.699, 1], 'ἄστυ': [131, 5.357, 1], 'κατά': [876, 3.486, 1]}
7	12-1:22.001	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	11.4	39	12-1:24.662	οἶσθα γὰρ ὡς κατὰ ἄστυ ἐέλμεθα , τηλόθι δ' ὕλη	{'ὡς': [2007, 2.638, 1], 'κατά': [876, 3.486, 1], 'ἄστυ': [131, 5.357, 1]}
8	12-1:22.001	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	11.4	46	12-1:22.394	ᾧ Τρῶες κατὰ ἄστυ θεῷ ὣς εὐχετόωντο .	{'κατά': [876, 3.486, 1], 'ἄστυ': [131, 5.357, 1], 'ὡς': [2007, 2.638, 1]}
9	12-1:22.001	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	10.5	36	12-1:15.579	Ἀντίλοχος δ' ἐπόρουσε κύων ὥς , ὅς τ' ἐπὶ νεβρῷ	{'ὡς': [2007, 2.638, 1], 'νεβρός': [10, 7.93, 1]}
10	12-1:22.001	ὣς οἳ μὲν κατὰ ἄστυ πεφυζότες ἠΰτε νεβροὶ	10.5	26	12-1:22.189	ὡς δ' ὅτε νεβρὸν ὄρεσφι κύων ἐλάφοιο δίηται	{'ὡς': [2007, 2.638, 1], 'νεβρός': [10, 7.93, 1]}
