index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	15.5	76	12-2:19.001	αὐτὰρ ὁ ἐν μεγάρῳ ὑπελείπετο δῖος Ὀδυσσεύς ,	{'ἀτάρ': [901, 3.429, 1], 'ὁ': [5870, 1.609, 1], 'ἐν': [2076, 2.612, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
2	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	15.5	76	12-2:19.051	αὐτὰρ ὁ ἐν μεγάρῳ ὑπελείπετο δῖος Ὀδυσσεύς ,	{'ἀτάρ': [901, 3.429, 1], 'ὁ': [5870, 1.609, 1], 'ἐν': [2076, 2.612, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
3	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	15.5	76	12-2:07.230	αὐτὰρ ὁ ἐν μεγάρῳ ὑπελείπετο δῖος Ὀδυσσεύς ,	{'ἀτάρ': [901, 3.429, 1], 'ὁ': [5870, 1.609, 1], 'ἐν': [2076, 2.612, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
4	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	61	12-2:24.176	αὐτὰρ ὁ δέξατο χειρὶ πολύτλας δῖος Ὀδυσσεύς ,	{'ἀτάρ': [901, 3.429, 1], 'ὁ': [5870, 1.609, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
5	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	64	12-2:05.354	αὐτὰρ ὁ μερμήριξε πολύτλας δῖος Ὀδυσσεύς ,	{'ἀτάρ': [901, 3.429, 1], 'ὁ': [5870, 1.609, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
6	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	74	12-2:06.224	αὐτὰρ ὁ ἐκ ποταμοῦ χρόα νίζετο δῖος Ὀδυσσεὺς	{'ἀτάρ': [901, 3.429, 1], 'ὁ': [5870, 1.609, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
7	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	61	12-2:07.139	αὐτὰρ ὁ βῆ διὰ δῶμα πολύτλας δῖος Ὀδυσσεὺς	{'ἀτάρ': [901, 3.429, 1], 'ὁ': [5870, 1.609, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
8	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	63	12-2:07.177	αὐτὰρ ὁ πῖνε καὶ ἦσθε πολύτλας δῖος Ὀδυσσεύς .	{'ἀτάρ': [901, 3.429, 1], 'ὁ': [5870, 1.609, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
9	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.9	59	12-2:08.446	αὐτὰρ ἐπεὶ τό γ' ἄκουσε πολύτλας δῖος Ὀδυσσεύς ,	{'ἀτάρ': [901, 3.429, 1], 'ὁ': [5870, 1.609, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
10	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.3	41	12-1:24.673	οἳ μὲν ἄρ' ἐν προδόμῳ δόμου αὐτόθι κοιμήσαντο	{'ὁ': [5870, 1.609, 1], 'ἐν': [2076, 2.612, 1], 'πρόδομος': [8, 8.153, 1]}
11	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.3	43	12-2:14.005	τὸν δ' ἄρ' ἐνὶ προδόμῳ εὗρ' ἥμενον , ἔνθα οἱ αὐλὴ	{'ὁ': [5870, 1.609, 1], 'ἐν': [2076, 2.612, 1], 'πρόδομος': [8, 8.153, 1]}
12	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.3	42	12-2:04.302	οἱ μὲν ἄρ' ἐν προδόμῳ δόμου αὐτόθι κοιμήσαντο ,	{'ὁ': [5870, 1.609, 1], 'ἐν': [2076, 2.612, 1], 'πρόδομος': [8, 8.153, 1]}
13	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.1	34	12-2:15.301	τὼ δ' αὖτ' ἐν κλισίῃ Ὀδυσεὺς καὶ δῖος ὑφορβὸς	{'ὁ': [5870, 1.609, 1], 'ἐν': [2076, 2.612, 1], 'Ὀδυσσεύς': [722, 3.652, 1], 'δῖος': [405, 4.229, 1]}
14	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.1	34	12-2:16.001	τὼ δ' αὖτ' ἐν κλισίῃ Ὀδυσεὺς καὶ δῖος ὑφορβὸς	{'ὁ': [5870, 1.609, 1], 'ἐν': [2076, 2.612, 1], 'Ὀδυσσεύς': [722, 3.652, 1], 'δῖος': [405, 4.229, 1]}
15	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	12.1	58	12-2:17.506	ἡμένη ἐν θαλάμῳ · ὁ δ' ἐδείπνεε δῖος Ὀδυσσεύς ·	{'ἐν': [2076, 2.612, 1], 'ὁ': [5870, 1.609, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
16	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	11.3	58	12-1:09.169	αὐτὰρ ἔπειτ' Αἴας τε μέγας καὶ δῖος Ὀδυσσεύς ·	{'ἀτάρ': [901, 3.429, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
17	12-2:20.001	αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς ·	11.3	55	12-2:04.280	αὐτὰρ ἐγὼ καὶ Τυδεΐδης καὶ δῖος Ὀδυσσεὺς	{'ἀτάρ': [901, 3.429, 1], 'δῖος': [405, 4.229, 1], 'Ὀδυσσεύς': [722, 3.652, 1]}
