index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	32.1	100	12-2:18.158	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'ἄρα': [1772, 2.764, 1], 'ἐπί': [1371, 3.02, 1], 'φρήν': [341, 4.401, 1], 'τίθημι': [377, 4.303, 1], 'θεά': [199, 4.939, 1], 'γλαυκῶπις': [93, 5.7, 1], 'Ἀθήνη': [322, 4.458, 1]}
2	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	26.8	80	12-2:05.427	εἰ μὴ ἐπὶ φρεσὶ θῆκε θεά , γλαυκῶπις Ἀθήνη ·	{'ἐπί': [1371, 3.02, 1], 'φρήν': [341, 4.401, 1], 'τίθημι': [377, 4.303, 1], 'θεά': [199, 4.939, 1], 'γλαυκῶπις': [93, 5.7, 1], 'Ἀθήνη': [322, 4.458, 1]}
3	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	19.0	73	12-1:05.405	σοὶ δ' ἐπὶ τοῦτον ἀνῆκε θεὰ γλαυκῶπις Ἀθήνη ·	{'δέ': [12138, 0.92, 1], 'ἐπί': [1371, 3.02, 1], 'θεά': [199, 4.939, 1], 'γλαυκῶπις': [93, 5.7, 1], 'Ἀθήνη': [322, 4.458, 1]}
4	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	18.2	68	12-1:01.055	τῷ γὰρ ἐπὶ φρεσὶ θῆκε θεὰ λευκώλενος Ἥρη ·	{'ὁ': [5870, 1.609, 1], 'ἐπί': [1371, 3.02, 1], 'φρήν': [341, 4.401, 1], 'τίθημι': [377, 4.303, 1], 'θεά': [199, 4.939, 1]}
5	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	18.2	64	12-2:15.234	τήν οἱ ἐπὶ φρεσὶ θῆκε θεὰ δασπλῆτις Ἐρινύς .	{'ὁ': [5870, 1.609, 1], 'ἐπί': [1371, 3.02, 1], 'φρήν': [341, 4.401, 1], 'τίθημι': [377, 4.303, 1], 'θεά': [199, 4.939, 1]}
6	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.8	67	12-2:23.242	εἰ μὴ ἄρ' ἄλλ' ἐνόησε θεὰ γλαυκῶπις Ἀθήνη .	{'ἄρα': [1772, 2.764, 1], 'θεά': [199, 4.939, 1], 'γλαυκῶπις': [93, 5.7, 1], 'Ἀθήνη': [322, 4.458, 1]}
7	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.6	70	12-1:01.206	τὸν δ' αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη ·	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'θεά': [199, 4.939, 1], 'γλαυκῶπις': [93, 5.7, 1], 'Ἀθήνη': [322, 4.458, 1]}
8	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.6	60	12-1:18.227	δαιόμενον · τὸ δὲ δαῖε θεὰ γλαυκῶπις Ἀθήνη .	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'θεά': [199, 4.939, 1], 'γλαυκῶπις': [93, 5.7, 1], 'Ἀθήνη': [322, 4.458, 1]}
9	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.6	70	12-1:22.177	τὸν δ' αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη ·	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'θεά': [199, 4.939, 1], 'γλαυκῶπις': [93, 5.7, 1], 'Ἀθήνη': [322, 4.458, 1]}
10	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.6	70	12-1:22.238	τὸν δ' αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη ·	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'θεά': [199, 4.939, 1], 'γλαυκῶπις': [93, 5.7, 1], 'Ἀθήνη': [322, 4.458, 1]}
11	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.6	64	12-1:05.420	τοῖσι δὲ μύθων ἦρχε θεὰ γλαυκῶπις Ἀθήνη ·	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'θεά': [199, 4.939, 1], 'γλαυκῶπις': [93, 5.7, 1], 'Ἀθήνη': [322, 4.458, 1]}
12	12-2:21.001	τῇ δ' ἄρ' ἐπὶ φρεσὶ θῆκε θεὰ γλαυκῶπις Ἀθήνη ,	17.6	67	12-1:05.825	τὸν δ' ἠμείβετ' ἔπειτα θεὰ γλαυκῶπις Ἀθήνη ·	{'ὁ': [5870, 1.609, 1], 'δέ': [12138, 0.92, 1], 'θεά': [199, 4.939, 1], 'γλαυκῶπις': [93, 5.7, 1], 'Ἀθήνη': [322, 4.458, 1]}
