index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	12-2:12.001	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο	19.1	40	12-2:11.639	τὴν δὲ κατ' Ὠκεανὸν ποταμὸν φέρε κῦμα ῥόοιο ,	{'Ὠκεανός': [35, 6.677, 1], 'ποταμός': [113, 5.505, 1], 'ῥόος': [27, 6.937, 1]}
2	12-2:12.001	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο	13.6	52	12-1:16.151	βοσκομένη λειμῶνι παρὰ ῥόον Ὠκεανοῖο .	{'ῥόος': [27, 6.937, 1], 'Ὠκεανός': [35, 6.677, 1]}
3	12-2:12.001	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο	13.6	51	12-1:18.402	ἐν σπῆϊ γλαφυρῷ · περὶ δὲ ῥόος Ὠκεανοῖο	{'ῥόος': [27, 6.937, 1], 'Ὠκεανός': [35, 6.677, 1]}
4	12-2:12.001	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο	13.6	54	12-2:11.021	εἱλόμεθ' · αὐτοὶ δ' αὖτε παρὰ ῥόον Ὠκεανοῖο	{'ῥόος': [27, 6.937, 1], 'Ὠκεανός': [35, 6.677, 1]}
5	12-2:12.001	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο	12.4	52	12-2:06.085	αἱ δ' ὅτε δὴ ποταμοῖο ῥόον περικαλλέ' ἵκοντο ,	{'ποταμός': [113, 5.505, 1], 'ῥόος': [27, 6.937, 1]}
6	12-2:12.001	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο	12.1	59	12-1:18.607	ἐν δ' ἐτίθει ποταμοῖο μέγα σθένος Ὠκεανοῖο	{'ποταμός': [113, 5.505, 1], 'Ὠκεανός': [35, 6.677, 1]}
7	12-2:12.001	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο	12.1	54	12-1:20.007	οὔτέ τις οὖν ποταμῶν ἀπέην νόσφ' Ὠκεανοῖο ,	{'ποταμός': [113, 5.505, 1], 'Ὠκεανός': [35, 6.677, 1]}
8	12-2:12.001	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο	12.1	53	12-2:22.119	αὐτὰρ ἐπεὶ λίπον ἰοὶ ὀϊστεύοντα ἄνακτα ,	{'ἀτάρ': [901, 3.429, 1], 'ἐπεί': [747, 3.616, 1], 'λείπω': [167, 5.127, 1]}
9	12-2:12.001	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο	10.6	39	12-2:06.317	ἡμιόνους · αἱ δ' ὦκα λίπον ποταμοῖο ῥέεθρα .	{'λείπω': [167, 5.127, 1], 'ποταμός': [113, 5.505, 1]}
10	12-2:12.001	αὐτὰρ ἐπεὶ ποταμοῖο λίπεν ῥόον Ὠκεανοῖο	8.9	40	12-1:11.732	ἀμφὶ ῥοὰς ποταμοῖο . ἀτὰρ μεγάθυμοι Ἐπειοὶ	{'ποταμός': [113, 5.505, 1], 'ἀτάρ': [901, 3.429, 1]}
1	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	21.0	71	12-1:15.381	οἳ δ' ὥς τε μέγα κῦμα θαλάσσης εὐρυπόροιο	{'δέ': [12138, 0.92, 1], 'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1], 'εὐρύπορος': [3, 9.134, 1]}
2	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	14.5	61	12-2:04.432	καὶ τότε δὴ παρὰ θῖνα θαλάσσης εὐρυπόροιο	{'θάλασσα': [119, 5.453, 1], 'εὐρύπορος': [3, 9.134, 1]}
3	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.9	49	12-1:18.066	δακρυόεσσαι ἴσαν , περὶ δέ σφισι κῦμα θαλάσσης	{'δέ': [12138, 0.92, 1], 'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1]}
4	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.9	53	12-1:18.145	ὣς ἔφαθ' , αἳ δ' ὑπὸ κῦμα θαλάσσης αὐτίκ' ἔδυσαν ·	{'δέ': [12138, 0.92, 1], 'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1]}
5	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.9	50	12-1:02.144	κινήθη δ' ἀγορὴ φὴ κύματα μακρὰ θαλάσσης	{'δέ': [12138, 0.92, 1], 'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1]}
6	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.9	54	12-1:24.096	ἡγεῖτ' · ἀμφὶ δ' ἄρα σφι λιάζετο κῦμα θαλάσσης .	{'δέ': [12138, 0.92, 1], 'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1]}
7	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.9	48	12-1:04.422	ὡς δ' ὅτ' ἐν αἰγιαλῷ πολυηχέϊ κῦμα θαλάσσης	{'δέ': [12138, 0.92, 1], 'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1]}
8	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.9	30	12-2:07.273	ὤρινεν δὲ θάλασσαν ἀθέσφατον , οὐ δέ τι κῦμα	{'δέ': [12138, 0.92, 1], 'θάλασσα': [119, 5.453, 1], 'κῦμα': [108, 5.55, 1]}
9	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.0	38	12-2:09.542	τὴν δὲ πρόσω φέρε κῦμα , θέμωσε δὲ χέρσον ἱκέσθαι .	{'δέ': [12138, 0.92, 1], 'κῦμα': [108, 5.55, 1], 'ἱκνέομαι': [292, 4.556, 1]}
10	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.0	57	12-1:01.496	παιδὸς ἑοῦ , ἀλλ' ἥ γ' ἀνεδύσετο κῦμα θαλάσσης .	{'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1]}
11	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.0	49	12-1:10.574	αὐτὰρ ἐπεί σφιν κῦμα θαλάσσης ἱδρῶ πολλὸν	{'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1]}
12	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.0	31	12-1:13.798	κύματα παφλάζοντα πολυφλοίσβοιο θαλάσσης	{'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1]}
13	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.0	35	12-1:14.394	οὔ τε θαλάσσης κῦμα τόσον βοάᾳ ποτὶ χέρσον	{'θάλασσα': [119, 5.453, 1], 'κῦμα': [108, 5.55, 1]}
14	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.0	45	12-1:02.209	ἠχῇ , ὡς ὅτε κῦμα πολυφλοίσβοιο θαλάσσης	{'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1]}
15	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.0	45	12-1:06.347	εἰς ὄρος ἢ εἰς κῦμα πολυφλοίσβοιο θαλάσσης ,	{'κῦμα': [108, 5.55, 1], 'θάλασσα': [119, 5.453, 1]}
16	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	11.0	39	12-2:13.088	ὣς ἡ ῥίμφα θέουσα θαλάσσης κύματ' ἔταμνεν ,	{'θάλασσα': [119, 5.453, 1], 'κῦμα': [108, 5.55, 1]}
17	12-2:12.002	νηῦς , ἀπὸ δ' ἵκετο κῦμα θαλάσσης εὐρυπόροιο	9.8	42	12-1:15.624	ἐν δ' ἔπεσ' ὡς ὅτε κῦμα θοῇ ἐν νηῒ πέσῃσι	{'δέ': [12138, 0.92, 1], 'κῦμα': [108, 5.55, 1], 'ναῦς': [997, 3.335, 1]}
1	12-2:12.003	νῆσόν τ' Αἰαίην , ὅθι τ' Ἠοῦς ἠριγενείης	15.4	36	12-2:10.135	Αἰαίην δ' ἐς νῆσον ἀφικόμεθ' · ἔνθα δ' ἔναιε	{'Αἰαία': [2, 9.539, 1], 'νῆσος': [73, 5.942, 1]}
2	12-2:12.003	νῆσόν τ' Αἰαίην , ὅθι τ' Ἠοῦς ἠριγενείης	13.6	45	12-2:01.050	νήσῳ ἐν ἀμφιρύτῃ , ὅθι τ' ὀμφαλός ἐστι θαλάσσης .	{'νῆσος': [73, 5.942, 1], 'ὅθι': [102, 5.608, 1], 'τε': [4322, 2.134, 1]}
3	12-2:12.003	νῆσόν τ' Αἰαίην , ὅθι τ' Ἠοῦς ἠριγενείης	11.5	39	12-2:05.238	νήσου ἐπ' ἐσχατιῆς , ὅθι δένδρεα μακρὰ πεφύκει ,	{'νῆσος': [73, 5.942, 1], 'ὅθι': [102, 5.608, 1]}
4	12-2:12.003	νῆσόν τ' Αἰαίην , ὅθι τ' Ἠοῦς ἠριγενείης	10.2	31	12-2:23.333	ὥς θ' ἵκετ' Ὠγυγίην νῆσον νύμφην τε Καλυψώ ,	{'τε': [4322, 2.134, 2], 'νῆσος': [73, 5.942, 1]}
5	12-2:12.003	νῆσόν τ' Αἰαίην , ὅθι τ' Ἠοῦς ἠριγενείης	10.2	31	12-2:05.060	κέδρου τ' εὐκεάτοιο θύου τ' ἀνὰ νῆσον ὀδώδει	{'τε': [4322, 2.134, 2], 'νῆσος': [73, 5.942, 1]}
6	12-2:12.003	νῆσόν τ' Αἰαίην , ὅθι τ' Ἠοῦς ἠριγενείης	9.8	41	12-2:15.175	ἐλθὼν ἐξ ὄρεος , ὅθι οἱ γενεή τε τόκος τε ,	{'ὅθι': [102, 5.608, 1], 'τε': [4322, 2.134, 2]}
1	12-2:12.004	οἰκία καὶ χοροί εἰσι καὶ ἀντολαὶ Ἠελίοιο ,	10.8	35	12-1:03.277	Ἠέλιός θ' , ὃς πάντ' ἐφορᾷς καὶ πάντ' ἐπακούεις ,	{'Ἠέλιος': [3, 9.134, 1], 'καί': [5283, 1.713, 1]}
2	12-2:12.004	οἰκία καὶ χοροί εἰσι καὶ ἀντολαὶ Ἠελίοιο ,	10.8	37	12-2:11.109	Ἠελίου , ὃς πάντ' ἐφορᾷ καὶ πάντ' ἐπακούει .	{'Ἠέλιος': [3, 9.134, 1], 'καί': [5283, 1.713, 1]}
3	12-2:12.004	οἰκία καὶ χοροί εἰσι καὶ ἀντολαὶ Ἠελίοιο ,	10.1	37	12-2:12.318	ἔνθα δ' ἔσαν νυμφέων καλοὶ χοροὶ ἠδὲ θόωκοι ·	{'εἰμί': [2118, 2.598, 1], 'χορός': [15, 7.524, 1]}
4	12-2:12.004	οἰκία καὶ χοροί εἰσι καὶ ἀντολαὶ Ἠελίοιο ,	9.6	35	12-1:17.584	ξείνων φίλτατος ἔσκεν Ἀβυδόθι οἰκία ναίων ·	{'εἰμί': [2118, 2.598, 1], 'οἰκίον': [23, 7.097, 1]}
1	12-2:12.005	νῆα μὲν ἔνθ' ἐλθόντες ἐκέλσαμεν ἐν ψαμάθοισιν ,	32.1	100	12-2:09.546	νῆα μὲν ἔνθ' ἐλθόντες ἐκέλσαμεν ἐν ψαμάθοισιν ,	{'ναῦς': [997, 3.335, 1], 'μέν': [1872, 2.699, 1], 'ἔνθα': [501, 4.095, 1], 'ἔρχομαι': [772, 3.591, 1], 'κέλλω': [5, 8.623, 1], 'ἐν': [2076, 2.612, 1], 'ψάμαθος': [20, 7.237, 1]}
2	12-2:12.005	νῆα μὲν ἔνθ' ἐλθόντες ἐκέλσαμεν ἐν ψαμάθοισιν ,	22.3	74	12-2:11.020	νῆα μὲν ἔνθ' ἐλθόντες ἐκέλσαμεν , ἐκ δὲ τὰ μῆλα	{'ναῦς': [997, 3.335, 1], 'μέν': [1872, 2.699, 1], 'ἔνθα': [501, 4.095, 1], 'ἔρχομαι': [772, 3.591, 1], 'κέλλω': [5, 8.623, 1]}
3	12-2:12.005	νῆα μὲν ἔνθ' ἐλθόντες ἐκέλσαμεν ἐν ψαμάθοισιν ,	14.6	54	12-2:10.511	νῆα μὲν αὐτοῦ κέλσαι ἐπ' Ὠκεανῷ βαθυδίνῃ ,	{'ναῦς': [997, 3.335, 1], 'μέν': [1872, 2.699, 1], 'κέλλω': [5, 8.623, 1]}
4	12-2:12.005	νῆα μὲν ἔνθ' ἐλθόντες ἐκέλσαμεν ἐν ψαμάθοισιν ,	13.1	58	12-2:04.426	αὐτὰρ ἐγὼν ἐπὶ νῆας , ὅθ' ἕστασαν ἐν ψαμάθοισιν ,	{'ναῦς': [997, 3.335, 1], 'ἐν': [2076, 2.612, 1], 'ψάμαθος': [20, 7.237, 1]}
