index	base cit	base line	tf/idf score	edit dist	compared cit	compared line	shared lemmas
1	12-1:12.001	ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς	21.7	67	12-1:16.626	ὣς φάτο , τὸν δ' ἐνένιπε Μενοιτίου ἄλκιμος υἱός ·	{'ὡς': [2007, 2.638, 1], 'ὁ': [5870, 1.609, 1], 'Μενοίτιος': [19, 7.288, 1], 'ἄλκιμος': [48, 6.361, 1], 'υἱός': [614, 3.813, 1]}
2	12-1:12.001	ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς	20.1	61	12-1:16.278	Τρῶες δ' ὡς εἴδοντο Μενοιτίου ἄλκιμον υἱὸν	{'ὡς': [2007, 2.638, 1], 'Μενοίτιος': [19, 7.288, 1], 'ἄλκιμος': [48, 6.361, 1], 'υἱός': [614, 3.813, 1]}
3	12-1:12.001	ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς	20.1	64	12-1:16.827	ὣς πολέας πεφνόντα Μενοιτίου ἄλκιμον υἱὸν	{'ὡς': [2007, 2.638, 1], 'Μενοίτιος': [19, 7.288, 1], 'ἄλκιμος': [48, 6.361, 1], 'υἱός': [614, 3.813, 1]}
4	12-1:12.001	ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς	19.0	60	12-1:11.605	τὸν πρότερος προσέειπε Μενοιτίου ἄλκιμος υἱός ·	{'ὁ': [5870, 1.609, 1], 'Μενοίτιος': [19, 7.288, 1], 'ἄλκιμος': [48, 6.361, 1], 'υἱός': [614, 3.813, 1]}
5	12-1:12.001	ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς	19.0	67	12-1:11.814	τὸν δὲ ἰδὼν ᾤκτειρε Μενοιτίου ἄλκιμος υἱός ,	{'ὁ': [5870, 1.609, 1], 'Μενοίτιος': [19, 7.288, 1], 'ἄλκιμος': [48, 6.361, 1], 'υἱός': [614, 3.813, 1]}
6	12-1:12.001	ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς	19.0	61	12-1:11.837	τὸν δ' αὖτε προσέειπε Μενοιτίου ἄλκιμος υἱός ·	{'ὁ': [5870, 1.609, 1], 'Μενοίτιος': [19, 7.288, 1], 'ἄλκιμος': [48, 6.361, 1], 'υἱός': [614, 3.813, 1]}
7	12-1:12.001	ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς	17.4	63	12-1:16.307	ἡγεμόνων . πρῶτος δὲ Μενοιτίου ἄλκιμος υἱὸς	{'Μενοίτιος': [19, 7.288, 1], 'ἄλκιμος': [48, 6.361, 1], 'υἱός': [614, 3.813, 1]}
8	12-1:12.001	ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς	17.4	64	12-1:16.665	δῶκε φέρειν ἑτάροισι Μενοιτίου ἄλκιμος υἱός .	{'Μενοίτιος': [19, 7.288, 1], 'ἄλκιμος': [48, 6.361, 1], 'υἱός': [614, 3.813, 1]}
9	12-1:12.001	ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς	17.4	67	12-1:18.012	ἦ μάλα δὴ τέθνηκε Μενοιτίου ἄλκιμος υἱὸς	{'Μενοίτιος': [19, 7.288, 1], 'ἄλκιμος': [48, 6.361, 1], 'υἱός': [614, 3.813, 1]}
10	12-1:12.001	ὣς ὃ μὲν ἐν κλισίῃσι Μενοιτίου ἄλκιμος υἱὸς	17.4	57	12-1:18.455	πολλὰ κακὰ ῥέξαντα Μενοιτίου ἄλκιμον υἱὸν	{'Μενοίτιος': [19, 7.288, 1], 'ἄλκιμος': [48, 6.361, 1], 'υἱός': [614, 3.813, 1]}
